Variable,Category,Tag,Weight,Exclude,Require,Extra,Version
aE,clothing_full,torn clothes,6,[],[],[],furry
aE,clothing_full,earrings,6,[],[],[],furry
aE,clothing_full,hoop earrings,6,[],[],[],furry
aE,clothing_full,stud earrings,6,[],[],[],furry
aE,clothing_full,glasses,6,[],[],[],furry
aE,clothing_full,monocle,6,[],[],[],furry
aE,clothing_full,hair accessory,12,[],[],[],furry
aE,clothing_full,hairclip,6,[],[],[],furry
aE,clothing_full,hair scrunchie,6,[],[],[],furry
aE,clothing_full,mask,6,[],[],[],furry
aE,clothing_full,surgical mask,6,[],[],[],furry
aE,clothing_full,rolled up sleeves,6,[],[],[],furry
aE,clothing_full,short sleeves,6,[],[],[],furry
aE,clothing_full,long sleeves,6,[],[],[],furry
aE,clothing_full,long sleeves,6,[],[],[],furry
aE,clothing_full,sleeves past wrists,6,[],[],[],furry
aE,clothing_full,puffy sleeves,6,[],[],[],furry
aE,clothing_full,sleeveless,6,[],[],[],furry
aE,clothing_full,goggles,6,[],[],[],furry
aE,clothing_full,sunglasses,6,[],[],[],furry
aE,clothing_full,ski goggles,6,[],[],[],furry
aE,clothing_full,ear piercing,6,[],[],[],furry
aE,clothing_full,eyebrow piercing,6,[],[],[],furry
aE,clothing_full,lip piercing,6,[],[],[],furry
aE,clothing_full,nose piercing,6,[],[],[],furry
aE,clothing_full,tongue piercing,6,[],[],[],furry
aE,clothing_full,navel piercing,6,[],[],[],furry
aE,clothing_full,zipper,6,[],[],[],furry
aE,clothing_full,zettai ryouiki,6,[],[],[],furry
aE,clothing_full,wristwatch,6,[],[],[],furry
aE,clothing_full,wet,6,[],[],[],furry
aE,clothing_full,weapon,6,[],[],[],furry
aE,clothing_full,wand,6,[],[],[],furry
aE,clothing_full,waist apron,6,[],[],[],furry
aE,clothing_full,vambraces,6,[],[],[],furry
aE,clothing_full,valentine,6,[],[],[],furry
aE,clothing_full,under boob,6,[],[],[],furry
aE,clothing_full,umbrella,6,[],[],[],furry
aE,clothing_full,unbuttoned,6,[],[],[],furry
aE,clothing_full,tray,6,[],[],[],furry
aE,clothing_full,tentacles,6,[],[],[],furry
aE,clothing_full,tattoo,6,[],[],[],furry
aE,clothing_full,sweat,6,[],[],[],furry
aE,clothing_full,striped,6,[],[],[],furry
aE,clothing_full,off shoulder,6,[],[],[],furry
aE,clothing_full,star print,6,[],[],[],furry
aE,clothing_full,side boob,6,[],[],[],furry
aE,clothing_full,side slit,6,[],[],[],furry
aE,clothing_full,shoulder bag,6,[],[],[],furry
aE,clothing_full,shirt tucked in,6,[],[],[],furry
aE,clothing_full,glistening clothing,6,[],[],[],furry
aE,clothing_full,sharp teeth,6,[],[],[],furry
aE,clothing_full,sharp fingernails,6,[],[],[],furry
aE,clothing_full,saliva,6,[],[],[],furry
aE,clothing_full,pouch,6,[],[],[],furry
aE,clothing_full,polka dot,6,[],[],[],furry
aE,clothing_full,pom poms,6,[],[],[],furry
aE,clothing_full,pockets,6,[],[],[],furry
aE,clothing_full,skimpy,6,[],[],[],furry
aE,clothing_full,ribbons,6,[],[],[],furry
aE,clothing_full,plaid,6,[],[],[],furry
aE,clothing_full,pendant,6,[],[],[],furry
aE,clothing_full,pauldrons,6,[],[],[],furry
aE,clothing_full,partially clothed,6,[],[],[],furry
aE,clothing_full,neck bell,6,[],[],[],furry
aE,clothing_full,navel cutout,6,[],[],[],furry
aE,clothing_full,mustache,6,[],[],[],furry
aE,clothing_full,wings,6,[],[],[],furry
aE,clothing_full,low wings,6,[],[],[],furry
aE,clothing_full,lipstick,6,[],[],[],furry
aE,clothing_full,leash,6,[],[],[],furry
aE,clothing_full,lace,6,[],[],[],furry
aE,clothing_full,knee pads,6,[],[],[],furry
aE,clothing_full,jewelry,6,[],[],[],furry
aE,clothing_full,horn,6,[],[],[],furry
aE,clothing_full,curled horn,6,[],[],[],furry
aE,clothing_full,midriff,6,[],[],[],furry
aE,clothing_full,makeup,6,[],[],[],furry
aE,clothing_full,long fingernails,6,[],[],[],furry
aE,clothing_full,halo,6,[],[],[],furry
aE,clothing_full,gauntlets,6,[],[],[],furry
aE,clothing_full,fur trim (clothing),6,[],[],[],furry
aE,clothing_full,fin,6,[],[],[],furry
aE,clothing_full,fangs,6,[],[],[],furry
aE,clothing_full,facial hair,6,[],[],[],furry
aE,clothing_full,eyeshadow,6,[],[],[],furry
aE,clothing_full,eyepatch,6,[],[],[],furry
aE,clothing_full,eyeliner,6,[],[],[],furry
aE,clothing_full,eyelashes,6,[],[],[],furry
aE,clothing_full,eyebrows,6,[],[],[],furry
aE,clothing_full,eyewear on head,6,[],[],[],furry
aE,clothing_full,earmuffs,6,[],[],[],furry
aE,clothing_full,corset,6,[],[],[],furry
aE,clothing_full,cleavage cutout,6,[],[],[],furry
aE,clothing_full,cleavage,6,[],[],[],furry
aE,clothing_full,claws,6,[],[],[],furry
aE,clothing_full,breasts apart,6,[],[],[],furry
aE,clothing_full,breastplate,6,[],[],[],furry
aE,clothing_full,bracer,6,[],[],[],furry
aE,clothing_full,blood on clothing,2,[],[],[],furry
aE,clothing_full,blood on face,2,[],[],[],furry
aE,clothing_full,blindfold,6,[],[],[],furry
aE,clothing_full,bare shoulders,6,[],[],[],furry
aE,clothing_full,bare legs,6,[],[],[],furry
aE,clothing_full,band-aid on face,6,[],[],[],furry
aE,clothing_full,band-aid,6,[],[],[],furry
aE,clothing_full,bandage,6,[],[],[],furry
aE,clothing_full,bandaged arm,6,[],[],[],furry
aE,clothing_full,bandaged leg,6,[],[],[],furry
aE,clothing_full,backpack,6,[],[],[],furry
aE,clothing_full,backless clothing,6,[],[],[],furry
aE,clothing_full,arm tattoo,6,[],[],[],furry
aE,clothing_full,animal print,6,[],[],[],furry
aE,clothing_full,clothing around waist,6,[],[],[],furry
aE,clothing_full,headphones around neck,6,[],[],[],furry
aE,clothing_full,oversized clothing,6,[],[],[],furry
aE,clothing_full,greaves,6,[],[],[],furry
aE,clothing_full,polka dot bow,6,[],[],[],furry
aE,clothing_full,harness,6,[],[],[],furry
aE,clothing_full,forehead gem,6,[],[],[],furry
aE,clothing_full,spiked collar,6,[],[],[],furry
aE,clothing_full,striped necktie,6,[],[],[],furry
aE,clothing_full,arm guards,6,[],[],[],furry
aE,clothing_full,latex,6,[],[],[],furry
aE,clothing_full,bead necklace,6,[],[],[],furry
aE,clothing_full,motorcycle,6,[],[],[],furry
aE,clothing_full,macro,6,[],[],[],furry
aE,clothing_full,cyborg,6,[],[],[],furry
aE,clothing_full,bruise,6,[],[],[],furry
aE,clothing_full,bruised,6,[],[],[],furry
aE,clothing_full,chest gem,6,[],[],[],furry
aE,clothing_full,v-neck,6,[],[],[],furry
aE,clothing_full,plaid scarf,6,[],[],[],furry
aE,clothing_full,prosthetic,6,[],[],[],furry
aE,clothing_full,mechanical arm,6,[],[],[],furry
aE,clothing_full,blood on hand,2,[],[],[],furry
aE,clothing_full,band-aid on nose,6,[],[],[],furry
aE,clothing_full,robot joints,6,[],[],[],furry
aE,clothing_full,zombie,6,[],[],[],furry
aE,clothing_full,tail ribbon,6,[],[],[],furry
aE,clothing_full,lanyard,6,[],[],[],furry
aE,clothing_full,amputee,6,[],[],[],furry
aE,clothing_full,bra strap,6,[],[],[],furry
aE,clothing_full,missing arm,6,[],[],[],furry
aE,clothing_full,money,6,[],[],[],furry
aE,clothing_full,revolver,6,[],[],[],furry
aE,clothing_full,pearl necklace,6,[],[],[],furry
aE,clothing_full,back dimples,6,[],[],[],furry
aE,clothing_full,chest harness,6,[],[],[],furry
aE,clothing_full,slime,6,[],[],[],furry
aE,clothing_full,partially unzipped,6,[],[],[],furry
aE,clothing_full,bodypaint,6,[],[],[],furry
aE,clothing_full,metal collar,6,[],[],[],furry
aE,clothing_full,loose necktie,6,[],[],[],furry
aE,clothing_full,clover,6,[],[],[],furry
aE,clothing_full,markings,6,[],[],[],furry
aE,clothing_full,mechanical wings,6,[],[],[],furry
aE,clothing_full,mascara,6,[],[],[],furry
aE,clothing_full,wounded,6,[],[],[],furry
aE,clothing_full,jacket around waist,6,[],[],[],furry
aE,clothing_full,blood,2,[],[],[],furry
aE,clothing_full,rectangular eyewear,6,[],[],[],furry
aE,clothing_full,chain necklace,6,[],[],[],furry
aE,clothing_full,tie clip,6,[],[],[],furry
aE,clothing_full,gold chain,6,[],[],[],furry
aE,clothing_full,mechanical parts,6,[],[],[],furry
aE,clothing_full,seamed legwear,6,[],[],[],furry
aE,clothing_full,eye mask,6,[],[],[],furry
aE,clothing_full,scratches,6,[],[],[],furry
aE,clothing_full,cross scar,6,[],[],[],furry
aE,clothing_full,tusks,6,[],[],[],furry
aE,clothing_full,sun symbol,6,[],[],[],furry
aE,clothing_full,energy wings,6,[],[],[],furry
aE,clothing_full,sweatband,6,[],[],[],furry
aE,clothing_full,glowing sword,6,[],[],[],furry
aE,clothing_full,fanny pack,6,[],[],[],furry
aE,clothing_full,energy ball,6,[],[],[],furry
aE,clothing_full,scepter,6,[],[],[],furry
aE,clothing_full,cherry blossom print,6,[],[],[],furry
aE,clothing_full,insect wings,6,[],[],[],furry
aE,clothing_full,utility belt,6,[],[],[],furry
aE,clothing_full,fake ears,6,[],[],[],furry
aE,clothing_full,magic user,6,[],[],[],furry
aE,clothing_full,dark magic,6,[],[],[],furry
aE,clothing_full,holy spellcaster,6,[],[],[],furry
aE,clothing_full,tribal spellcaster,6,[],[],[],furry
aE,clothing_full,adventurer,6,[],[],[],furry
aE,clothing_full,goth,6,[],[],[],furry
aE,clothing_full,visor,6,[],[],[],furry
aE,clothing_full,superhero,6,[],[],[],furry
aE,clothing_full,warrior,6,[],[],[],furry
aE,clothing_full,thief,6,[],[],[],furry
aB,clothing_top,wince,6,[],[],[],furry
aB,clothing_top,wide eyed,6,[],[],[],furry
aB,clothing_top,tears,6,[],[],[],furry
aB,clothing_top,triangle mouth,6,[],[],[],furry
aB,clothing_top,trembling,6,[],[],[],furry
aB,clothing_top,tongue out,6,[],[],[],furry
aB,clothing_top,sweatdrop,6,[],[],[],furry
aB,clothing_top,surprised,6,[],[],[],furry
aB,clothing_top,spoken heart,6,[],[],[],furry
aB,clothing_top,spoken question mark,6,[],[],[],furry
aB,clothing_top,spoken ellipsis,6,[],[],[],furry
aB,clothing_top,smug,6,[],[],[],furry
aB,clothing_top,smirk,6,[],[],[],furry
aB,clothing_top,smile,6,[],[],[],furry
aB,clothing_top,serious,6,[],[],[],furry
aB,clothing_top,pouting,6,[],[],[],furry
aB,clothing_top,parted lips,6,[],[],[],furry
aB,clothing_top,o_o,6,[],[],[],furry
aB,clothing_top,nose blush,6,[],[],[],furry
aB,clothing_top,naughty face,6,[],[],[],furry
aB,clothing_top,light smile,6,[],[],[],furry
aB,clothing_top,light blush,6,[],[],[],furry
aB,clothing_top,licking lips,6,[],[],[],furry
aB,clothing_top,laughing,6,[],[],[],furry
aB,clothing_top,panting,6,[],[],[],furry
aB,clothing_top,happy,6,[],[],[],furry
aB,clothing_top,half-closed eyes,6,[],[],[],furry
aB,clothing_top,grin,6,[],[],[],furry
aB,clothing_top,frown,6,[],[],[],furry
aB,clothing_top,flying sweatdrops,6,[],[],[],furry
aB,clothing_top,expressionless,6,[],[],[],furry
aB,clothing_top,evil grin,6,[],[],[],furry
aB,clothing_top,embarrassed,6,[],[],[],furry
aB,clothing_top,drunk,6,[],[],[],furry
aB,clothing_top,crying,6,[],[],[],furry
aB,clothing_top,eyes closed,6,[],[],[],furry
aB,clothing_top,clenched teeth,6,[],[],[],furry
aB,clothing_top,blush stickers,6,[],[],[],furry
aB,clothing_top,blush,6,[],[],[],furry
aB,clothing_top,angry,6,[],[],[],furry
aB,clothing_top,cross-popping vein,6,[],[],[],furry
aB,clothing_top,ahegao,1,[],[],[],furry
aB,clothing_top,^_^,6,[],[],[],furry
aB,clothing_top,spiral eyes,6,[],[],[],furry
aB,clothing_top,question mark,6,[],[],[],furry
aB,clothing_top,>:),6,[],[],[],furry
aB,clothing_top,=_=,6,[],[],[],furry
aB,clothing_top,;d,6,[],[],[],furry
aB,clothing_top,;),6,[],[],[],furry
aB,clothing_top,tongue out,6,[],[],[],furry
aB,clothing_top,:o,6,[],[],[],furry
aB,clothing_top,:d,6,[],[],[],furry
aB,clothing_top,:3,6,[],[],[],furry
aB,clothing_top,ellipsis,6,[],[],[],furry
aB,clothing_top,?!,6,[],[],[],furry
aB,clothing_top,exclamation point,6,[],[],[],furry
aB,clothing_top,annoyed,6,[],[],[],furry
aB,clothing_top,spoken exclamation mark,6,[],[],[],furry
aB,clothing_top,sad,6,[],[],[],furry
aB,clothing_top,nervous,6,[],[],[],furry
aB,clothing_top,seductive,6,[],[],[],furry
aB,clothing_top,bedroom eyes,6,[],[],[],furry
aB,clothing_top,zzz,6,[],[],[],furry
aB,clothing_top,sleepy,6,[],[],[],furry
aB,clothing_top,ear blush,6,[],[],[],furry
aB,clothing_top,tired,6,[],[],[],furry
aB,clothing_top,nervous sweat,6,[],[],[],furry
aB,clothing_top,spoken musical note,6,[],[],[],furry
aB,clothing_top,glare,6,[],[],[],furry
aB,clothing_top,shy,6,[],[],[],furry
aB,clothing_top,nervous smile,6,[],[],[],furry
aB,clothing_top,thinking,6,[],[],[],furry
aB,clothing_top,puckered lips,6,[],[],[],furry
aB,clothing_top,screaming,6,[],[],[],furry
aB,clothing_top,grimace,6,[],[],[],furry
aB,clothing_top,confused,6,[],[],[],furry
aB,clothing_top,worried,6,[],[],[],furry
aB,clothing_top,raised eyebrows,6,[],[],[],furry
aB,clothing_top,raised eyebrow,6,[],[],[],furry
aB,clothing_top,cross-eyed,6,[],[],[],furry
aB,clothing_top,narrowed eyes,6,[],[],[],furry
aB,clothing_top,stare,6,[],[],[],furry
aB,clothing_top,wide eyed,6,[],[],[],furry
aB,clothing_top,wink,6,[],[],[],furry
aB,clothing_top,furrowed brow,6,[],[],[],furry
aB,clothing_top,dilated pupils,6,[],[],[],furry
aB,clothing_top,scowl,6,[],[],[],furry
aB,clothing_top,sneer,6,[],[],[],furry
aB,clothing_top,"open smile, open mouth",6,[],[],[],furry
aB,clothing_top,"open frown, open mouth",6,[],[],[],furry
aB,clothing_top,"closed smile, mouth closed",6,[],[],[],furry
aB,clothing_top,"closed frown, mouth closed",6,[],[],[],furry
aB,clothing_top,bored,6,[],[],[],furry
aB,clothing_top,disgust,6,[],[],[],furry
aB,clothing_top,disturbed,6,[],[],[],furry
aB,clothing_top,flustered,6,[],[],[],furry
aB,clothing_top,grumpy,6,[],[],[],furry
aB,clothing_top,guilty,6,[],[],[],furry
aB,clothing_top,fear,6,[],[],[],furry
aB,clothing_top,love,6,[],[],[],furry
aB,clothing_top,lust,6,[],[],[],furry
aB,clothing_top,proud,6,[],[],[],furry
aB,clothing_top,scared,6,[],[],[],furry
aB,clothing_top,shocked,6,[],[],[],furry
aB,clothing_top,unimpressed,6,[],[],[],furry
aF,clothing_bottom,year 2005,6,[],[],[],furry
aF,clothing_bottom,year 2006,6,[],[],[],furry
aF,clothing_bottom,year 2007,6,[],[],[],furry
aF,clothing_bottom,year 2008,6,[],[],[],furry
aF,clothing_bottom,year 2009,6,[],[],[],furry
aF,clothing_bottom,year 2010,6,[],[],[],furry
aF,clothing_bottom,year 2011,6,[],[],[],furry
aF,clothing_bottom,year 2012,6,[],[],[],furry
aF,clothing_bottom,year 2013,6,[],[],[],furry
aF,clothing_bottom,year 2014,6,[],[],[],furry
aF,clothing_bottom,year 2015,6,[],[],[],furry
aF,clothing_bottom,year 2016,6,[],[],[],furry
aF,clothing_bottom,year 2017,6,[],[],[],furry
aF,clothing_bottom,year 2018,6,[],[],[],furry
aF,clothing_bottom,year 2018,6,[],[],[],furry
aF,clothing_bottom,year 2019,6,[],[],[],furry
aF,clothing_bottom,year 2020,6,[],[],[],furry
aF,clothing_bottom,year 2021,6,[],[],[],furry
aF,clothing_bottom,year 2022,6,[],[],[],furry
aF,clothing_bottom,year 2023,6,[],[],[],furry
aG,clothing_accessories,wood floor,6,[],[],[],furry
aG,clothing_accessories,window,6,[],[],[],furry
aG,clothing_accessories,wine glass,6,[],[],[],furry
aG,clothing_accessories,water,6,[],[],[],furry
aG,clothing_accessories,wall,6,[],[],[],furry
aG,clothing_accessories,wall (structure),6,[],[],[],furry
aG,clothing_accessories,underwater,6,[],[],[],furry
aG,clothing_accessories,torii,6,[],[],[],furry
aG,clothing_accessories,tatami,6,[],[],[],furry
aG,clothing_accessories,steam,6,[],[],[],furry
aG,clothing_accessories,starry sky,6,[],[],[],furry
aG,clothing_accessories,stairs,6,[],[],[],furry
aG,clothing_accessories,space,6,[],[],[],furry
aG,clothing_accessories,snow,6,[],[],[],furry
aG,clothing_accessories,snowing,6,[],[],[],furry
aG,clothing_accessories,smoke,6,[],[],[],furry
aG,clothing_accessories,sky,6,[],[],[],furry
aG,clothing_accessories,shadow,6,[],[],[],furry
aG,clothing_accessories,under shade,6,[],[],[],furry
aG,clothing_accessories,sand,6,[],[],[],furry
aG,clothing_accessories,road,6,[],[],[],furry
aG,clothing_accessories,reflection,6,[],[],[],furry
aG,clothing_accessories,raining,6,[],[],[],furry
aG,clothing_accessories,railing,6,[],[],[],furry
aG,clothing_accessories,pool,6,[],[],[],furry
aG,clothing_accessories,palm tree,6,[],[],[],furry
aG,clothing_accessories,onsen,6,[],[],[],furry
aG,clothing_accessories,sea,6,[],[],[],furry
aG,clothing_accessories,night,6,[],[],[],furry
aG,clothing_accessories,nature,6,[],[],[],furry
aG,clothing_accessories,moon,6,[],[],[],furry
aG,clothing_accessories,grass,6,[],[],[],furry
aG,clothing_accessories,full moon,6,[],[],[],furry
aG,clothing_accessories,forest,6,[],[],[],furry
aG,clothing_accessories,field,6,[],[],[],furry
aG,clothing_accessories,fence,6,[],[],[],furry
aG,clothing_accessories,desk,6,[],[],[],furry
aG,clothing_accessories,day,6,[],[],[],furry
aG,clothing_accessories,curtains,6,[],[],[],furry
aG,clothing_accessories,sofa,6,[],[],[],furry
aG,clothing_accessories,cloud,6,[],[],[],furry
aG,clothing_accessories,classroom,6,[],[],[],furry
aG,clothing_accessories,city,6,[],[],[],furry
aG,clothing_accessories,car,6,[],[],[],furry
aG,clothing_accessories,shrub,6,[],[],[],furry
aG,clothing_accessories,building,6,[],[],[],furry
aG,clothing_accessories,bookshelf,6,[],[],[],furry
aG,clothing_accessories,bedroom,6,[],[],[],furry
aG,clothing_accessories,bed,6,[],[],[],furry
aG,clothing_accessories,beach,6,[],[],[],furry
aG,clothing_accessories,bath,6,[],[],[],furry
aG,clothing_accessories,vines,6,[],[],[],furry
aG,clothing_accessories,bamboo,6,[],[],[],furry
aG,clothing_accessories,house,6,[],[],[],furry
aG,clothing_accessories,ruins,6,[],[],[],furry
aG,clothing_accessories,brick wall,6,[],[],[],furry
aG,clothing_accessories,futon,6,[],[],[],furry
aG,clothing_accessories,bridge,6,[],[],[],furry
aG,clothing_accessories,shelf,6,[],[],[],furry
aG,clothing_accessories,street,6,[],[],[],furry
aG,clothing_accessories,castle,6,[],[],[],furry
aG,clothing_accessories,flower field,6,[],[],[],furry
aG,clothing_accessories,skyscraper,6,[],[],[],furry
aG,clothing_accessories,utility pole,6,[],[],[],furry
aG,clothing_accessories,train interior,6,[],[],[],furry
aG,clothing_accessories,evening,6,[],[],[],furry
aG,clothing_accessories,mountainous horizon,6,[],[],[],furry
aG,clothing_accessories,wave,6,[],[],[],furry
aG,clothing_accessories,kitchen,6,[],[],[],furry
aG,clothing_accessories,tower,6,[],[],[],furry
aG,clothing_accessories,waterfall,6,[],[],[],furry
aG,clothing_accessories,library,6,[],[],[],furry
aG,clothing_accessories,puddle,6,[],[],[],furry
aG,clothing_accessories,lake,6,[],[],[],furry
aG,clothing_accessories,store,6,[],[],[],furry
aG,clothing_accessories,fog,6,[],[],[],furry
aG,clothing_accessories,blood moon,2,[],[],[],furry
aG,clothing_accessories,rooftop,6,[],[],[],furry
aG,clothing_accessories,floor,6,[],[],[],furry
aG,clothing_accessories,shore,6,[],[],[],furry
aG,clothing_accessories,ceiling,6,[],[],[],furry
aG,clothing_accessories,city lights,6,[],[],[],furry
aG,clothing_accessories,bamboo forest,6,[],[],[],furry
aG,clothing_accessories,hallway,6,[],[],[],furry
aG,clothing_accessories,moonlight,6,[],[],[],furry
aG,clothing_accessories,dusk,6,[],[],[],furry
aG,clothing_accessories,sink,6,[],[],[],furry
aG,clothing_accessories,tombstone,6,[],[],[],furry
aG,clothing_accessories,hill,6,[],[],[],furry
aG,clothing_accessories,sunrise,6,[],[],[],furry
aG,clothing_accessories,restaurant,6,[],[],[],furry
aG,clothing_accessories,moss,6,[],[],[],furry
aG,clothing_accessories,church,6,[],[],[],furry
aG,clothing_accessories,town,6,[],[],[],furry
aG,clothing_accessories,cave,6,[],[],[],furry
aG,clothing_accessories,veranda,6,[],[],[],furry
aG,clothing_accessories,reflective floor,6,[],[],[],furry
aG,clothing_accessories,alley,6,[],[],[],furry
aG,clothing_accessories,pond,6,[],[],[],furry
aG,clothing_accessories,tree,6,[],[],[],furry
aG,clothing_accessories,landscape,6,[],[],[],furry
aG,clothing_accessories,cityscape,6,[],[],[],furry
aG,clothing_accessories,garden,6,[],[],[],furry
aG,clothing_accessories,mountain,6,[],[],[],furry
aG,clothing_accessories,scenic view,6,[],[],[],furry
aG,clothing_accessories,dungeon,6,[],[],[],furry
aG,clothing_accessories,underground,6,[],[],[],furry
aG,clothing_accessories,partially submerged,6,[],[],[],furry
aW,clothing_special,strawberry,6,[],[],[],furry
aW,clothing_special,teddy bear,6,[],[],[],furry
